comment_id,video_id,parent_id,is_reply,author,text,likes,published_at,updated_at,reply_count
Ugz8uOE4eohg4jR7SRp4AaABAg,kn0IZelsCoM,,False,@almadinatulilam7682,Mera apna ghar b ni likan ap k es k sekhany sy mera ghar bn b skta ha or chl b plz bhai mery apno ny mira ghar sail krwa dea tha or mujy dhokha dy dea mery sary paisy wo kha gay,0,2021-12-16T16:36:04Z,2021-12-16T16:36:04Z,0
UgwAGxoaCXBVdLT3-TF4AaABAg,kn0IZelsCoM,,False,@almadinatulilam7682,Bhai ap muju proper tarky sy sekha den bhai plz,0,2021-12-16T16:34:40Z,2021-12-16T16:34:40Z,0
UgwaXe3KplJ1RDZJb2Z4AaABAg,kn0IZelsCoM,,False,@almadinatulilam7682,Azad bhai ap ka no mil skta ha kia,0,2021-12-16T16:32:39Z,2021-12-16T16:32:39Z,0
UgwmPV_dcVQ3l80dlR54AaABAg,kn0IZelsCoM,,False,@misbahulain8498,Sir plz Pata karwayn yeh trading halal work hai ya ni,0,2021-12-16T09:45:46Z,2021-12-16T09:45:46Z,0
Ugw-ak4mrvYA3L8Ti614AaABAg,kn0IZelsCoM,,False,@saifislam.channel3183,He his big Faradia in Pakistan... please beware from his person .. For Shake  of Allah,0,2021-12-15T14:33:16Z,2021-12-15T14:33:48Z,0
UgzvqClsm-J4Bc0OXeN4AaABAg,kn0IZelsCoM,,False,@IMI-Brand-Channel2871,Choro pehlay is a kaho apna tenup KO tu Dobna sa bachaye kitna logo KO nuksan howa iska tenup leaka jhoot sab,0,2021-12-15T13:33:00Z,2021-12-15T13:33:00Z,0
UgwvC-FfxwBzYpIzns54AaABAg,kn0IZelsCoM,,False,@friends1867,🖖,0,2021-12-15T04:55:28Z,2021-12-15T04:55:28Z,0
UgzO9vP9pgpNuA403fx4AaABAg,kn0IZelsCoM,,False,@ImranKhan-dy6lh,Great,0,2021-12-14T18:23:00Z,2021-12-14T18:23:00Z,0
UgxohOwsWswdCtW1axd4AaABAg,kn0IZelsCoM,,False,@ImranKhan-dy6lh,Great,0,2021-12-14T18:19:28Z,2021-12-14T18:19:28Z,0
UgwvhWixQEGEmjEFaF14AaABAg,kn0IZelsCoM,,False,@BullaGamer1,Ye sab mery  upar sy ja Ra 😁🤭🤣,1,2021-12-14T16:21:15Z,2021-12-14T16:21:15Z,0
UgyP1zyBer0Qa1bTCYZ4AaABAg,kn0IZelsCoM,,False,@khalassaraki3880,Ap nay astkugfirullah kony per q likha hy,0,2021-12-14T15:02:23Z,2021-12-14T15:02:23Z,0
UgwBRolnr8STSAR2Ni94AaABAg,kn0IZelsCoM,,False,@JigslyProduction,Waqar Bhai Course ki Playlist type banayen taky jo ab Join kar rahy han...wo Start sy bhe videos dekh sakain shukria,0,2021-12-14T11:54:34Z,2021-12-14T11:54:34Z,0
UgwbLWYDWoS5HISQ-3d4AaABAg,kn0IZelsCoM,,False,@watchit3202,Bat ye hai k Pakistan bohat peechay hai taqreeban 100 saal pechay isa liey iss becharay ko had say zyada mehnat krni pr rhi hai,0,2021-12-14T07:39:03Z,2021-12-14T07:39:03Z,0
UgzFc-ov5M4N5tPPvZB4AaABAg,kn0IZelsCoM,,False,@GAMES-jy7er,sir how i can start classes from waqar zaka,0,2021-12-14T05:09:52Z,2021-12-14T05:09:52Z,0
Ugxa3dMHdKH8Focbm794AaABAg,kn0IZelsCoM,,False,@aamersaeed1529,Alaaa bohat Alaaa.. Finally Pakistan b kisi cheez mein pehlay number par aa jaye,0,2021-12-13T14:48:14Z,2021-12-13T14:48:14Z,0
Ugy8-hhq5kK41qX9Dzd4AaABAg,kn0IZelsCoM,,False,@nailadanish7539,Waqar zaka👍,0,2021-12-12T17:31:39Z,2021-12-12T17:31:39Z,0
Ugy-8r9rwDnX-JWPQg94AaABAg,kn0IZelsCoM,,False,@asifalikhan8677,FIA or Pakistan Customs abhi tak logo ko tag karahi hy ... Dalat mi is masly ka koi hal hoga?,0,2021-12-12T12:31:34Z,2021-12-12T12:31:34Z,0
Ugy-mP6r07BA7FZ-13J4AaABAg,kn0IZelsCoM,,False,@coolentertainment2627,"Anyone can guide me 
I want to join the group of waqar zaka and i want to learn crypto.",0,2021-12-11T10:21:05Z,2021-12-11T10:21:05Z,0
UgxnjmgJXTqHKtytBLl4AaABAg,kn0IZelsCoM,,False,@sananaz3627,"Waqar zakka , what a man he is , Azad chaiwala 👍 Great show",2,2021-12-10T20:43:03Z,2021-12-10T20:43:03Z,0
UgwPxBko-ruGNdOafyB4AaABAg,kn0IZelsCoM,,False,@Shahfaisal-555,Star Electronic Jo Easypaisa Jazz Cash Ka kam Badmashi Se karte hain,0,2021-12-10T13:05:56Z,2021-12-10T13:05:56Z,0
Ugw_LUZUoJkjf0LPURV4AaABAg,kn0IZelsCoM,,False,@Shahfaisal-555,Bhai Plez Leemarkeet Karachi Par Bh Chapa Maro Jali Dockter Aur Cammisson Khane wale bhot hai Jaz chash Easypaisal,0,2021-12-10T13:04:30Z,2021-12-10T13:04:30Z,0
UgyoCMLIKiFaOuBjrNN4AaABAg,kn0IZelsCoM,,False,@abdulmomin6508,Waqar zaqa is the jake paul of Pakistan,1,2021-12-10T10:31:47Z,2021-12-10T10:31:47Z,0
UgyF0sHnv2amcPdG2aN4AaABAg,kn0IZelsCoM,,False,@iamnoob1637,Hi nice,0,2021-12-09T06:53:09Z,2021-12-09T06:53:09Z,0
Ugykb_jdy8287mgRzK54AaABAg,kn0IZelsCoM,,False,@ahkambutt7864,Imran khan se acha tha pakistani awam inhe hi chance dy deti,0,2021-12-08T18:53:31Z,2021-12-08T18:53:31Z,0
UgzsB35msuaqJOzzE5N4AaABAg,kn0IZelsCoM,,False,@ahkambutt7864,Love u waqar bhai,0,2021-12-08T18:52:58Z,2021-12-08T18:52:58Z,0
UgyboiWLyU72fSReFch4AaABAg,kn0IZelsCoM,,False,@Alpha-Pak,Government of Pakistan aapki susraal hay waqar sb kio k aap k ilawa to saray Pakistan k liay  mining banned hay.,0,2021-12-07T18:09:05Z,2021-12-07T18:09:37Z,0
UgwDsEDWq2LYJZPY7NZ4AaABAg,kn0IZelsCoM,,False,@logotai8841,"hello, I am testifying of Mrs Chloe on how she changed my financial status for good. little did I know that Bitcoin can elevate me, though I was never poor but my investment with her really increased my portfolio and I can't stay and watch people get scammed daily. salaries pays my bills but investing with her made me financially stabled, I will always testify of her good works.",0,2021-12-07T00:12:02Z,2021-12-07T00:12:02Z,0
Ugx2I8Ile8Unv54Jl-F4AaABAg,kn0IZelsCoM,,False,@davidhobbes9779,"Nice video,
It is really helpful to us traders, investing in crypto is the best and fastest way of making money, but only few understood the secret of crypto currency.",1,2021-12-06T23:22:39Z,2021-12-06T23:22:39Z,2
Ugx2I8Ile8Unv54Jl-F4AaABAg.9VciunHGvIP9Vcj98e3ZGS,kn0IZelsCoM,Ugx2I8Ile8Unv54Jl-F4AaABAg,True,@ortiz9426,"Yes crypto currency is very profitable especially with the current increase in value, but i still don't understand how this whole thing works.",0,2021-12-06T23:24:45Z,2021-12-06T23:24:45Z,0
Ugx2I8Ile8Unv54Jl-F4AaABAg.9VciunHGvIP9VcjOLaq-0E,kn0IZelsCoM,Ugx2I8Ile8Unv54Jl-F4AaABAg,True,@emilywatson2171,"I never expected to be this financially strong so easily, all thanks to crypto currency for helping me stand again. I love crypto-investment",0,2021-12-06T23:26:50Z,2021-12-06T23:26:50Z,0
UgxyJyxagjoE35P1oeh4AaABAg,kn0IZelsCoM,,False,@ahmednaseer8650,azad bhai waqar bhai se coaching kese len ?,1,2021-12-06T17:24:14Z,2021-12-06T17:24:14Z,0
UgxOhSobJrfUgC-E5wJ4AaABAg,kn0IZelsCoM,,False,@ahmednaseer8650,azad bhai visa card se bitcoin nh buy kr sak the q k website me master card ki zarwat hoti he aur master jaldi nh milta,1,2021-12-06T17:20:39Z,2021-12-06T17:20:39Z,0
UgxCe4NrodkhoZNj53h4AaABAg,kn0IZelsCoM,,False,@NumberSkills,I really respect this man now and so on.,1,2021-12-05T15:41:48Z,2021-12-05T15:41:48Z,0
UgwuXDCRsde5-uQfrml4AaABAg,kn0IZelsCoM,,False,@Qadeer-meer,In jeso Kay pechy time na zaya kro ap log hath se mehnat kro in jeso ki ibrat nak akhrat ap log khud dhekho gy .,0,2021-12-05T07:39:54Z,2021-12-05T07:39:54Z,0
UgxSg1GMdPKjXnRSMEh4AaABAg,kn0IZelsCoM,,False,@remembering3751,Is bratcoin or crypto currency halal or haram?,0,2021-12-04T18:17:48Z,2021-12-04T18:17:48Z,0
UgzqCz5dq-LX0P-oYHp4AaABAg,kn0IZelsCoM,,False,@rashidkasuri9206,Good energy ☺️,0,2021-12-03T16:26:14Z,2021-12-03T16:26:14Z,0
UgxZ_QAC7IdXHQKU2WZ4AaABAg,kn0IZelsCoM,,False,@StartupIstan,apologies i feel he is full of shit lol,0,2021-12-03T11:10:55Z,2021-12-03T11:10:55Z,0
Ugxg62AGktZZwqIlS0J4AaABAg,kn0IZelsCoM,,False,@eshakhan854,Kesy start kiya ja sakta hai waqar zakabk sath kam,0,2021-12-03T08:28:28Z,2021-12-03T08:28:28Z,0
UgwO_V4jN7UjfDxlNLl4AaABAg,kn0IZelsCoM,,False,@blessinglight9970,Waqar zaka koi sekhay na seekhay apko apki niyat ka ajar Allah day day ha ap waqai chahtay ho logon ka bhala ho jay,0,2021-12-02T17:02:51Z,2021-12-02T17:02:51Z,0
UgyadTpbwmXGGGoNwg14AaABAg,kn0IZelsCoM,,False,@blessinglight9970,I am a doctor waqar zaka ko plz plz ye msg conway kar dain k main usay bohot bura samajhti thi .usnay bohot buray kam kie bhi hain is main shak nahi.but usnay khatme nabuwat k lie jo kam kia us par 100 khion bhi muaf hain usko.but usnay nahi kia rasool pak nay aor Allah Nay us say ye kam lia pata nahi uski konsi aisi naiki pasand ai k usay aisi khidmat ka moqa dia.waqar zaka ki sadhi bhi achi lagi.aor usnay aik dafa ye bat ki k quran pak k bad hamain kisi aor treaning aor guid line ki zarorat nahi.salam waqar zaka.plz ye msg pohncha dain maharbani hogi,0,2021-12-02T17:00:07Z,2021-12-02T17:00:07Z,0
Ugwx_MClCqTnRnlBxx54AaABAg,kn0IZelsCoM,,False,@superfilmz1992,Private group join karne ke liye become a supporter ko click karna hai ?,0,2021-12-02T08:07:52Z,2021-12-02T08:07:52Z,0
UgzN-nuCe2dpQl02BwF4AaABAg,kn0IZelsCoM,,False,@rizwantarar4208,I feel with my humble research is that day trading is like gambling if you're investing in a technology and thinking of it as a investment and holding your investment even if it dips that's not gambling...,0,2021-12-01T08:49:31Z,2021-12-01T08:49:31Z,0
UgxJfLQMQuianXG62MV4AaABAg,kn0IZelsCoM,,False,@kafeelmalik5999,Wish you gudluck iwana meet you waqar bhai I'm from media,0,2021-11-30T19:42:07Z,2021-11-30T19:42:07Z,0
UgzaKn-CxDZGEwZK5wB4AaABAg,kn0IZelsCoM,,False,@kafeelmalik5999,True very true,0,2021-11-30T19:40:05Z,2021-11-30T19:40:05Z,0
UgxtWH0ycZZsoh8pffl4AaABAg,kn0IZelsCoM,,False,@faltuone6949,Crypto currency halaal hai?,0,2021-11-30T19:14:06Z,2021-11-30T19:14:06Z,0
UgyKFv96SkQofs6XfAF4AaABAg,kn0IZelsCoM,,False,@zainulabdeen4668,Waqar zaka is very  brave.,0,2021-11-30T17:31:42Z,2021-11-30T17:31:42Z,0
UgwXdkxz1YlNBW4cjgp4AaABAg,kn0IZelsCoM,,False,@haroonch159,BHIA jan humara school ma book to change ho gia ha lakin abi tak computer nai ha,0,2021-11-30T03:41:02Z,2021-11-30T03:41:02Z,0
UgxJsj_rbkozROoOe0p4AaABAg,kn0IZelsCoM,,False,@zohaibahmed6736,"Azad bhai you are best man but Waqar zaka is immature, lier and dishonest man.",0,2021-11-29T20:19:58Z,2021-11-29T20:19:58Z,0
UgzeaQ2QF99D5HXe_1B4AaABAg,kn0IZelsCoM,,False,@androidwithsteve2629,"Azad bhai Please correct me on this point of view 
that is currency trading or bit coin mining or Bit coin trading haram or Hilal 
i am so disturbed due to this issue in my mind and this is why i can't be able to take any decision about it",0,2021-11-29T17:12:02Z,2021-11-29T17:12:02Z,0
UgxIe5KPSyysGwcy_654AaABAg,kn0IZelsCoM,,False,@emtyr864,Kya ye trading juwa nhi hai? Ye haram hai ya halal? I m confused 😖,0,2021-11-29T10:29:09Z,2021-11-29T10:29:09Z,0
UgxxhplFl4V1wRib1Bl4AaABAg,kn0IZelsCoM,,False,@waqarakram2549,Like and comment for Waqar Zaka ❤️,0,2021-11-29T10:14:17Z,2021-11-29T10:14:17Z,0
UgwFWXuLXt6Xu1zpz5J4AaABAg,kn0IZelsCoM,,False,@anumayub5643,"Pakistani ma masla b to ha na bhai. Crypto pakistan sy nai ly sakty koi bhr link hona chaiya. Agr jis ka na ho wo b to Crypto ma enter nai ho sakta😪😪😪

Just like me😒",0,2021-11-28T15:39:00Z,2021-11-28T15:39:00Z,0
UgwVDhHXDsUF9-sN3W14AaABAg,kn0IZelsCoM,,False,@abrarghafoor4506,Nice 🙂,0,2021-11-28T03:39:18Z,2021-11-28T03:39:18Z,0
UgxXL9IfbSLhXQgYSc54AaABAg,kn0IZelsCoM,,False,@digitalmind6451,Crypto like a  scam 1992. First you need to watch scam 1992 than enter into crypto.,0,2021-11-27T14:25:08Z,2021-11-27T14:25:08Z,1
UgxXL9IfbSLhXQgYSc54AaABAg.9VFaEzGOK5l9VNJ3SD8e-b,kn0IZelsCoM,UgxXL9IfbSLhXQgYSc54AaABAg,True,@bestmoviestrailerbestmovie8437,Yr Bhai us ki mujeh samajh hi Nahi ati,0,2021-11-30T14:20:12Z,2021-11-30T14:20:12Z,0
UgzGFA5ZQuzs8oZQWQt4AaABAg,kn0IZelsCoM,,False,@Ali-ry9tv,"Whatever wakar zaka was. Whatever his condition was or image was leave it. Everyone has dark past.
Now he is thinking about people. About our society. About Pakistan❤️",2,2021-11-27T12:16:14Z,2021-11-27T12:16:14Z,0
UgzoJLje6GUerCL-imF4AaABAg,kn0IZelsCoM,,False,@sohailabbas831,Plzz koi bata de k ye cripto kese seekh sakte hain or earning kese kr sakte hain????,0,2021-11-27T10:22:07Z,2021-11-27T10:22:07Z,0
Ugx9Imna6G8IckXEvGV4AaABAg,kn0IZelsCoM,,False,@sharpshooter4063,Get Pakistan moving. Let's go. Born in the UK and my heart aches when I don't see Pakistan leading. We need to all get it moving.,3,2021-11-26T22:38:15Z,2021-11-26T22:38:15Z,0
UgxlyPCJyxIHnMOrr194AaABAg,kn0IZelsCoM,,False,@ミexD7DY彡,"Waqar Zaka Sahb ko Noble Prize milna Chahiye, or InshaAllah zarur milega, Malala ko Q diya jb k usne Pakistan k liya kya kiya, ye wo banda hai jisko Pakistani Awam agly 100 saal tk nhi bhoolegi insha'Allah.",0,2021-11-26T21:08:29Z,2021-11-26T21:08:29Z,0
UgypNQWy0JrLSFqfJbd4AaABAg,kn0IZelsCoM,,False,@kitchenwithmam,What is crypto,0,2021-11-26T16:20:42Z,2021-11-26T16:20:42Z,0
Ugyf-NzIbm8Dc2DfGkJ4AaABAg,kn0IZelsCoM,,False,@muhammadpervez7086,I agree future trading is very risky,0,2021-11-26T15:20:31Z,2021-11-26T15:20:31Z,0
UgxLRPNfVpQzJOSzFnd4AaABAg,kn0IZelsCoM,,False,@ivictori955,Free crypto signal groups all over net bro,0,2021-11-26T07:33:54Z,2021-11-26T07:33:54Z,0
UgyfojCoRDSZalPAsKZ4AaABAg,kn0IZelsCoM,,False,@ivictori955,All lairs scammers agar itni kamaya he tu support button deactivate kyun nahi karte crypto is gud wen mining not in trading,0,2021-11-26T07:27:18Z,2021-11-26T07:27:18Z,0
Ugym4xfQ9G8HsboPqCJ4AaABAg,kn0IZelsCoM,,False,@AWAMALNAS,Waqar zaka is promoting israeli base trading company etoro,0,2021-11-25T18:23:00Z,2021-11-25T18:23:00Z,0
UgyWgx02y5y2E2XQL0B4AaABAg,kn0IZelsCoM,,False,@worldentertainment4069,کوئی کام کی بات کر بکواس بند کر یہ خود کانڈو ہے,0,2021-11-24T18:04:26Z,2021-11-24T18:04:26Z,0
Ugz3wquDlTP6T1oCdcB4AaABAg,kn0IZelsCoM,,False,@rehanamir2766,"Azad bahi and zaka Bahi i had questions for u ,, pm khan wants to increase the wealth of Pakistan 🇵🇰 to spend money on country with all legal methods but What is the opinion of Govt For rejection of Crypto what difficulties are for govt to use Crypto why the are not using this ??",0,2021-11-24T13:44:20Z,2021-11-24T13:44:20Z,0
UgyV68czqIkGFwGob614AaABAg,kn0IZelsCoM,,False,@Omer-Almas,Who is Waqar Zaka,0,2021-11-24T07:26:23Z,2021-11-24T07:26:23Z,0
UgxR9aF7HhEsCGnBmD14AaABAg,kn0IZelsCoM,,False,@drharun4943,Waqar zaka...Yeh wrong number hai,0,2021-11-23T17:31:06Z,2021-11-23T17:31:06Z,0
UgwjEfQHhIJfUynlZ3h4AaABAg,kn0IZelsCoM,,False,@mamakijani1738,Bitcoin is legal in Islam... tell ans,0,2021-11-23T04:59:54Z,2021-11-23T04:59:54Z,0
Ugx8TJc3hgmuW8St2XJ4AaABAg,kn0IZelsCoM,,False,@aashir_rj,Need next part,0,2021-11-22T16:18:57Z,2021-11-22T16:18:57Z,0
UgytHG3X81Kv37KCKsJ4AaABAg,kn0IZelsCoM,,False,@muhammadhusnain3230,SIR is there any conspiracy that crypto&Digital currency is Halal or Hram  in Islam.?? bcz so many MUFTI's calling it Haram,0,2021-11-22T10:31:09Z,2021-11-22T10:31:09Z,0
UgyZ9t4cUPQwEiWagRl4AaABAg,kn0IZelsCoM,,False,@KingsDream,"Waqar Zaka seriously is a man of honor, sab ka ik time hota hai age ka hissa hota hai har masti ka, lekin the things he has been doing for pakistan and humanity has not been taken seriously. May Allah reward him, guide him to the right path with all of us, gives him sawab and hum sab ko bhi aesa amal karne ki toufeeq dy ameen. Really Kodos Waqar Bhai .: )",2,2021-11-21T23:01:45Z,2021-11-21T23:01:45Z,0
UgxUBBd85PkGvVrGYmt4AaABAg,kn0IZelsCoM,,False,@JD-007,"Good discussion that was,  really inspired once again.",0,2021-11-21T20:39:24Z,2021-11-21T20:39:24Z,0
UgzN9CgwmXBolXSHNX54AaABAg,kn0IZelsCoM,,False,@letsenjjoy,Azaad Chiawala i will never say to work on Bitcoin 😁 Because he knows Bitcoin is not Legal,0,2021-11-21T15:45:36Z,2021-11-21T15:45:36Z,0
UgxKqFeInhG8fMBDf-V4AaABAg,kn0IZelsCoM,,False,@khizarakmal4348,Sir my name is Muhamma Khizar from muridke..sir main film tv (as a camera operator)kaam Karna chahta hun but Ghar Waly kehty Hein pehly inter Karo sir main is feild Mein passion rakhta hun but fanancially hum week Hein  mujhy koi suggestions dy dy plz main kafi confuse aur depression ka shikar hun kindly Meri help kar dy...plz ... Allah apko mazeed kamyab kary aur ap kafi helpfull ho sakty hein mere liye..,0,2021-11-20T13:53:47Z,2021-11-20T13:53:47Z,0
UgxXS__MI_GcpIWBpL14AaABAg,kn0IZelsCoM,,False,@zainabnoor5182,Waqar zka k group ka link share karain plz jahan wo crypto sikhatay hain. Mujay b sikhna hai ye kya hotahai. Blank about this...,0,2021-11-20T11:22:51Z,2021-11-20T11:22:51Z,0
UgxKGQdrHGc4N86sT-V4AaABAg,kn0IZelsCoM,,False,@aliahsan2394,"Berozgaaron ki Jaib pr daaka dalny Ky liy Acha jawaaz banaya hoa hy😂
Ager wyse hi hy jysa app keh rhy ho to phir training khtam hony pr fees wapis krr dia kro.",1,2021-11-20T08:40:04Z,2021-11-20T08:40:04Z,0
UgyCXQs-DG1unRcmRiN4AaABAg,kn0IZelsCoM,,False,@alexjones55555,"Bhai jan, why not just go for WELL ESTABLISHED source of income like FOREX trading? Cryptocurrencies don't have a certain future.",0,2021-11-20T02:24:49Z,2021-11-20T02:24:49Z,0
UgxCIjdtDBCQEMZ6YyR4AaABAg,kn0IZelsCoM,,False,@sadiazohaib1488,👍,0,2021-11-19T19:43:59Z,2021-11-19T19:43:59Z,0
UgxBLkOBTk-NlVn0F7p4AaABAg,kn0IZelsCoM,,False,@Zahravillas,How I can join waqar zaka,0,2021-11-19T13:51:29Z,2021-11-19T13:51:29Z,0
Ugwm5IkdTplG74Y_WBF4AaABAg,kn0IZelsCoM,,False,@protecthumanity5652,Actual Hero of the Nation. ❤ GOD BLESS you 🌴,1,2021-11-18T21:37:23Z,2021-11-18T21:37:23Z,0
UgzDR3n1TR7Snfqb7eF4AaABAg,kn0IZelsCoM,,False,@orgoherb,"The superb picture and transformation of Waqar Zaka 👍🏼MA thinking about your country and people is always amazing♥️
PAKISTAN ZINDABAD🇵🇰",1,2021-11-18T19:12:34Z,2021-11-18T19:12:34Z,0
Ugxon6M9sceOuSqevu54AaABAg,kn0IZelsCoM,,False,@drtabishraza9316,waqar zaka ne apne ap ko bhut change kara Hai.,0,2021-11-18T10:57:10Z,2021-11-18T10:57:10Z,0
UgwPPvOIlHVvYZZQvXt4AaABAg,kn0IZelsCoM,,False,@aursunao7431,Crypto is Haraam,0,2021-11-18T09:58:48Z,2021-11-18T09:58:48Z,0
UgyKYbTLJPBfWhiQqRJ4AaABAg,kn0IZelsCoM,,False,@gulljana4300,Zaka Bhai hero hai,0,2021-11-18T06:45:21Z,2021-11-18T06:45:21Z,0
UgxkO3NjI1FyRX0ui4F4AaABAg,kn0IZelsCoM,,False,@tumtubetv4187,"Yea paisa bnake ke nikal jyga
Baki hilate rehna",1,2021-11-17T07:00:32Z,2021-11-17T07:00:32Z,0
UgyfJ4ER_4Ku5nCuYfV4AaABAg,kn0IZelsCoM,,False,@MuhammadZeeshan-ok1yd,Sir I am a student of Fsc pre engineering  which subject I choose further for graduation I want to bacome a software engineer,0,2021-11-17T06:36:15Z,2021-11-17T06:36:15Z,0
Ugy85Huup2prrFSH2Rl4AaABAg,kn0IZelsCoM,,False,@salmanshaikh6080,Waqar bhai kam se kam kitne injest karne ho ge,0,2021-11-16T14:57:14Z,2021-11-16T14:57:14Z,0
UgyE8JqcPIhEfOydmwV4AaABAg,kn0IZelsCoM,,False,@Greater-w2s,what the law of pakistan about crypto currency,0,2021-11-15T22:27:51Z,2021-11-15T22:27:51Z,0
UgyrspmMu0DkE3q8TMl4AaABAg,kn0IZelsCoM,,False,@tariqpuri1000,Want to join group please send me link,0,2021-11-15T21:56:21Z,2021-11-15T21:56:21Z,0
Ugz4OgHZrNxsNG1j8jF4AaABAg,kn0IZelsCoM,,False,@TopUpp,"Lov from india😍 ❤❤, 
I hav a qustn, crypto currency is halal or haram, plz tell me🥺🥺💭🤔",0,2021-11-15T17:27:20Z,2021-11-15T17:27:20Z,0
UgxaA8-cMty1qWRJjdh4AaABAg,kn0IZelsCoM,,False,@HUNTERGAMING01,"Aoa
Sir kindly help me 
I have question 
Is crypto haram",0,2021-11-15T13:51:41Z,2021-11-15T13:51:41Z,0
UgxyaWS5jO5kOt81jkZ4AaABAg,kn0IZelsCoM,,False,@aishahasmi5907,خود سوچ لو جب دنیا اپکہ کئے ھے گناھ اور گند نہیں بھولتی تو اعمال نامہ سے کیسے ھٹاوگے قبر میں حساب دینا ھے۔غلط اور گناھ سے پہلے سوچنا چاہیے۔,0,2021-11-14T22:26:54Z,2021-11-14T22:26:54Z,0
Ugwcba6esx_9_5I34gl4AaABAg,kn0IZelsCoM,,False,@owaisshahab720,Can someone tell me this 'astaghfirullah' written on Waqar side :),0,2021-11-14T16:41:01Z,2021-11-14T16:41:01Z,0
UgxHLYGRycJ3S-JVFrN4AaABAg,kn0IZelsCoM,,False,@SMshah-fo2lh,Thanks alot Waqar Zaka and Azad.. for this information...,0,2021-11-14T09:30:27Z,2021-11-14T09:30:27Z,0
UgzMx1l1BplaxJicgdp4AaABAg,kn0IZelsCoM,,False,@wantedbunny9550,Waqar zaka sir ap jesa genius pore Pakistan me koi nhi sir love u ❤️🔥,1,2021-11-13T22:09:18Z,2021-11-13T22:09:18Z,0
UgyeVOhSvxGVBNsvgUN4AaABAg,kn0IZelsCoM,,False,@khalidsaeedilang4547,Good work bahi Jan,0,2021-11-13T18:01:53Z,2021-11-13T18:01:53Z,0
Ugw3AdXZlgdkWYKdZdV4AaABAg,kn0IZelsCoM,,False,@okay33,Two hero in one video love both ALLAH PAK kamyab kre AMEEN,4,2021-11-13T16:21:35Z,2021-11-13T16:21:35Z,0
UgztXY9-tH_3FM6dRkB4AaABAg,kn0IZelsCoM,,False,@16rqa,"24:36 
999999999999999999999$ Words Waqar Zaka 👌🏻👌🏻👌🏻",2,2021-11-13T10:56:59Z,2021-11-13T10:56:59Z,0
UgyHH6FliS2oqSeBnFx4AaABAg,kn0IZelsCoM,,False,@16rqa,Main Waqar Ko Start sy dekh rhi hon ...waqar zaka mujhy start sy pasand tha bus lambay baal na psand thay.. 😝 Waqar Humesha say ek dum sahi banda hai...  100%,0,2021-11-13T10:46:58Z,2021-11-13T10:46:58Z,0
UgwPNzGPYtHHN5QtgLh4AaABAg,kn0IZelsCoM,,False,@Pearllllssss,"Despite a booming crypto industry, the East Java branch of the Indonesian Islamic organisation Nahdlatul Ulama (NU) has declared cryptocurrency 'haram', or forbidden under Islamic law.29-Oct-2021",1,2021-11-13T03:29:13Z,2021-11-13T03:29:13Z,0
UgxVdxwA9yUvatSzvl94AaABAg,kn0IZelsCoM,,False,@thewaqasmalik,Azad Bhai crypto currency fraud nahe hai ? Forex ko to apny spam kaha tha,0,2021-11-12T21:27:42Z,2021-11-12T21:27:42Z,0
Ugzhldr2x7mx2qOYLJp4AaABAg,kn0IZelsCoM,,False,@arunsingh-vu6wb,Warne Buffet.. Hyperlink :D :D :D,0,2021-11-12T10:44:13Z,2021-11-12T10:44:13Z,0
UgxBYK8trPDPKiwAaE14AaABAg,kn0IZelsCoM,,False,@mariabano123,"pls research on bitcoin trading being halal /permissible in deen and then decide. It is not a halal source of earning. Only shared for public benefit, if you like it then take it and if you dont like it you may ignore it at your own cost. Peace out.",0,2021-11-12T07:00:45Z,2021-11-12T07:00:45Z,0
UgyX3pqW60E5pdHyD2x4AaABAg,kn0IZelsCoM,,False,@UmairMasih826,Sir ap ka office kaha par hai,0,2021-11-12T02:06:56Z,2021-11-12T02:06:56Z,0
UgxFldsouO7DQXKLAoZ4AaABAg,kn0IZelsCoM,,False,@seharkhan300,Aoa kaise hai ap dono mujy b earning karni hai apni family k lie job karti hu leken job se kuch setel nai ho pari hu mujy b bata den mahnti hu but log acha nai hai koi b sub matlb rakte dil nai manta isle her jaga se job khtm hojati hai mujy family k lie bht kuch krna mujy bata den koi saf clear rasta.. ma b karna chati hu,0,2021-11-11T22:48:08Z,2021-11-11T22:48:08Z,0
Ugza2sUrX8W_W_h45Z14AaABAg,kn0IZelsCoM,,False,@sasonlinestore,Waqar bhai kya ABI ap k group ma join ho skty ha,0,2021-11-11T19:01:14Z,2021-11-11T19:01:14Z,0
UgwRR4It1IggEh4IwIl4AaABAg,kn0IZelsCoM,,False,@neowick9641,1:10 traceable hahha  bitcoin mixer ya Tumbler suna hai 🤣🤣,0,2021-11-11T13:15:20Z,2021-11-11T13:15:20Z,0
Ugx2m13RkkDtuhctbTx4AaABAg,kn0IZelsCoM,,False,@athartaj6341,waqar zaka ka wattasappa number kya hai ?,0,2021-11-11T06:47:53Z,2021-11-11T06:47:53Z,0
UgyXrp7x4hf8YGwmlIt4AaABAg,kn0IZelsCoM,,False,@SlekPro,Love from New York. Etf crypto,0,2021-11-11T05:44:28Z,2021-11-11T05:44:28Z,0
